year,state,k,n
1949,HI,839,1081
1949,IA,3765,4588
1949,ID,914,1205
1949,IL,17056,21608
1949,IN,7021,8816
1949,KS,2866,3514
1949,KY,5743,7121
1949,LA,6721,8872
1949,MA,7372,8942
1949,MD,6181,7590
1949,ME,1518,1860
1949,MI,14514,18085
1949,MN,3131,4114
1949,MO,6996,8665
1949,MS,5355,6859
1949,MT,767,1082
1949,NC,10489,12842
1949,ND,680,878
1949,NE,1510,1969
1949,NH,685,904
1949,NJ,8189,10913
1949,NM,1441,2025
1949,NV,651,866
1949,NY,23809,31691
1949,OH,12616,16269
1949,OK,4255,5254
1949,OR,2357,3081
1949,PA,16782,20559
1949,PI,514,613
1949,PR,3974,5650
1949,RI,1326,1594
1949,SC,4033,5688
1949,SD,692,935
1949,TN,8087,9771
1949,TX,14012,19210
1949,UT,1066,1481
1949,VA,8003,9736
1949,VI,262,330
1949,VT,474,627
1949,WA,4468,5454
1949,WI,5805,7044
1949,WV,3707,4448
1949,WY,546,674
1949,unassigned,340,367
1950,AK,381,498
1950,AL,6849,8616
1950,AR,3676,4578
1950,AZ,2497,3330
1950,CA,24862,33509
1950,CO,3037,3830
1950,CT,3421,4304
1950,DC,1313,1797
1950,DE,689,850
1950,FL,9230,11965
1950,GA,7812,10248
1950,HI,881,1100
1950,IA,3698,4495
1950,ID,840,1084
1950,IL,15892,20373
1950,IN,6504,8215
1950,KS,2874,3518
1950,KY,5300,6617
1950,LA,6336,8270
1950,MA,6732,8271
1950,MD,5709,7159
1950,ME,1413,1703
1950,MI,13707,17284
1950,MN,2954,3944
1950,MO,6768,8398
1950,MS,4925,6362
1950,MT,684,999
1950,NC,9331,11640
1950,ND,684,911
1950,NE,1407,1852
1950,NH,625,819
1950,NJ,7632,10212
1950,NM,1394,2005
1950,NV,532,742
1950,NY,22105,29870
1950,OH,11763,15169
1950,OK,4175,5159
1950,OR,2314,2955
1950,PA,15512,19134
1950,PI,506,596
1950,PR,3967,5706
1950,RI,1222,1477
1950,SC,3536,5028
1950,SD,710,941
1950,TN,7083,8760
1950,TX,13374,18420
1950,UT,1003,1365
1950,VA,7489,9110
1950,VI,178,227
1950,VT,451,559
1950,WA,4269,5258
1950,WI,5318,6478
1950,WV,3533,4287
1950,WY,496,626
1950,unassigned,333,360
1951,AK,385,543
1951,AL,6172,7865
1951,AR,3535,4397
1951,AZ,2432,3233
1951,CA,23732,31921
1951,CO,2929,3705
1951,CT,3572,4400
1951,DC,1220,1648
1951,DE,749,922
1951,FL,9179,11888
1951,GA,7416,9776
1951,HI,836,1080
1951,IA,3556,4384
1951,ID,846,1141
1951,IL,15602,20007
1951,IN,6256,7974
1951,KS,2809,3510
1951,KY,5044,6354
1951,LA,6280,8163
1951,MA,6544,8095
1951,MD,5730,7083
1951,ME,1309,1590
1951,MI,13444,16938
1951,MN,2827,3837
1951,MO,6368,7966
1951,MS,4478,5776
1951,MT,664,940
1951,NC,9203,11358
1951,ND,699,891
1951,NE,1361,1790
1951,NH,632,816
1951,NJ,7457,10045
1951,NM,1327,1927
1951,NV,573,782
1951,NY,20991,28699
1951,OH,11552,14898
1951,OK,4032,4983
1951,OR,2287,2943
1951,PA,15492,19043
1951,PI,428,520
1951,PR,3705,5319
1951,RI,1244,1480
1951,SC,3425,4855
1951,SD,609,819
1951,TN,7220,8793
1951,TX,13100,18055
1951,UT,1075,1430
1951,VA,7325,8912
1951,VI,164,206
1951,VT,434,548
1951,WA,4186,5164
1951,WI,5355,6573
1951,WV,3226,3916
1951,WY,486,645
1951,railroad,0,2
1951,unassigned,308,334
1952,AK,389,524
1952,AL,5929,7522
1952,AR,3238,4031
1952,AZ,2377,3235
1952,CA,23342,31457
1952,CO,3019,3773
1952,CT,3456,4347
1952,DC,1226,1661
1952,DE,708,886
1952,FL,9102,11868
1952,GA,7351,9545
1952,HI,843,1068
1952,IA,3300,4088
1952,ID,824,1094
1952,IL,14932,19235
1952,IN,6153,7848
1952,KS,2666,3334
1952,KY,4768,5941
1952,LA,5966,7760
1952,MA,6454,7991
1952,MD,5523,6882
1952,ME,1232,1501
1952,MI,13020,16494
1952,MN,2605,3605
1952,MO,6155,7761
1952,MS,4295,5532
1952,MT,592,869
1952,NC,8674,10780
1952,ND,708,919
1952,NE,1229,1667
1952,NH,603,777
1952,NJ,7230,9882
1952,NM,1342,1921
1952,NV,567,769
1952,NY,20696,28163
1952,OH,10830,14122
1952,OK,3895,4811
1952,OR,2277,2930
1952,PA,14674,18220
1952,PI,471,559
1952,PR,3441,5003
1952,RI,1144,1402
1952,SC,3175,4449
1952,SD,589,845
1952,TN,7034,8563
1952,TX,12801,17750
1952,UT,1027,1385
1952,VA,6820,8229
1952,VI,162,198
1952,VT,445,567
1952,WA,4072,5100
1952,WI,5045,6258
1952,WV,2997,3709
1952,WY,464,596
1952,unassigned,294,321
1953,AK,398,556
1953,AL,5584,7120
1953,AR,3145,3909
1953,AZ,2282,3020
1953,CA,22366,30102
1953,CO,2748,3495
1953,CT,3226,4100
1953,DC,1190,1574
1953,DE,683,832
1953,FL,9160,11971
1953,GA,7071,9114
1953,HI,751,951
1953,IA,3022,3764
1953,ID,833,1088
1953,IL,14161,18221
1953,IN,5821,7455
1953,KS,2511,3139
1953,KY,4614,5720
1953,LA,5847,7629
1953,MA,6122,7641
1953,MD,5436,6729
1953,ME,1160,1429
1953,MI,12304,15543
1953,MN,2446,3354
1953,MO,5976,7558
1953,MS,4255,5339
1953,MT,574,834
1953,NC,8353,10202
1953,ND,648,900
1953,NE,1262,1720
1953,NH,532,713
1953,NJ,6725,9219
1953,NM,1341,1946
1953,NV,605,810
1953,NY,19194,26116
1953,OH,10238,13488
1953,OK,3791,4688
1953,OR,2256,2947
1953,PA,13671,16919
1953,PI,436,522
1953,PR,3175,4583
1953,RI,1064,1298
1953,SC,3130,4305
1953,SD,536,754
1953,TN,6631,8100
1953,TX,12370,17156
1953,UT,980,1364
1953,VA,6494,7833
1953,VI,140,179
1953,VT,396,506
1953,WA,3962,4980
1953,WI,4600,5779
1953,WV,2654,3195
1953,WY,451,567
1953,unassigned,349,375
1954,AK,426,561
1954,AL,5374,6730
1954,AR,3031,3742
1954,AZ,2293,3028
1954,CA,21480,28792
1954,CO,2829,3506
1954,CT,3164,3973
1954,DC,1141,1510
1954,DE,703,857
1954,FL,8889,11610
1954,GA,6786,8849
1954,HI,841,1016
1954,IA,2715,3421
1954,ID,789,1071
1954,IL,13775,17720
1954,IN,5552,7182
1954,KS,2424,3077
1954,KY,4267,5332
1954,LA,5414,7109
1954,MA,5945,7417
1954,MD,5357,6712
1954,ME,1064,1324
1954,MI,12011,15013
1954,MN,2290,3226
1954,MO,5706,7217
1954,MS,3900,4923
1954,MT,624,896
1954,NC,8024,9845
1954,ND,620,846
1954,NE,1209,1580
1954,NH,510,700
1954,NJ,6563,9025
1954,NM,1290,1881
1954,NV,565,780
1954,NY,18088,24651
1954,OH,10206,13262
1954,OK,3512,4388
1954,OR,2055,2659
1954,PA,13215,16395
1954,PI,380,437
1954,PR,3189,4491
1954,RI,1044,1297
1954,SC,2930,4052
1954,SD,490,714
1954,TN,6528,7954
1954,TX,11838,16510
1954,UT,947,1297
1954,VA,6215,7556
1954,VI,150,195
1954,VT,405,518
1954,WA,3806,4752
1954,WI,4466,5625
1954,WV,2491,3027
1954,WY,400,533
1954,unassigned,339,364
1955,AK,438,570
1955,AL,4979,6289
1955,AR,2823,3488
1955,AZ,2208,2916
1955,CA,20145,26818
1955,CO,2566,3265
1955,CT,2928,3679
1955,DC,1112,1410
1955,DE,666,845
1955,FL,8543,11057
1955,GA,6305,8157
1955,HI,749,940
1955,IA,2673,3329
1955,ID,714,968
1955,IL,12887,16579
1955,IN,5165,6597
1955,KS,2138,2742
1955,KY,4250,5233
1955,LA,5259,6827
1955,MA,5688,7004
1955,MD,5208,6387
1955,ME,983,1238
1955,MI,11333,14193
1955,MN,2178,3020
1955,MO,5318,6716
1955,MS,3850,4860
1955,MT,540,795
1955,NC,7601,9262
1955,ND,561,763
1955,NE,1145,1548
1955,NH,502,689
1955,NJ,6273,8602
1955,NM,1289,1865
1955,NV,579,766
1955,NY,16956,22982
1955,OH,9513,12365
1955,OK,3243,4036
1955,OR,1904,2475
1955,PA,12269,15205
1955,PI,368,417
1955,PR,2946,4187
1955,RI,973,1211
1955,SC,2658,3694
1955,SD,468,668
1955,TN,6174,7575
1955,TX,11146,15408
1955,UT,937,1252
1955,VA,5836,7118
1955,VI,130,164
1955,VT,362,497
1955,WA,3504,4373
1955,WI,4246,5297
1955,WV,2320,2799
1955,WY,397,495
1955,unassigned,332,359
1956,AK,417,557
1956,AL,4834,5972
1956,AR,2676,3278
1956,AZ,2132,2756
1956,CA,19470,25921
1956,CO,2579,3255
1956,CT,2764,3525
1956,DC,1088,1394
1956,DE,675,811
1956,FL,8467,10835
1956,GA,6196,7970
1956,HI,726,927
1956,IA,2359,2997
1956,ID,677,907
1956,IL,11878,15347
1956,IN,5126,6557
1956,KS,2142,2716
1956,KY,3988,4942
1956,LA,5164,6754
1956,MA,5231,6476
1956,MD,4895,5971
1956,ME,972,1203
1956,MI,10797,13365
1956,MN,2000,2757
1956,MO,5185,6487
1956,MS,3483,4492
1956,MT,568,802
1956,NC,7158,8725
1956,ND,546,746
1956,NE,1044,1473
1956,NH,479,652
1956,NJ,5952,8161
1956,NM,1242,1793
1956,NV,585,799
1956,NY,15776,21198
1956,OH,8805,11639
1956,OK,3085,3905
1956,OR,1825,2393
1956,PA,11534,14217
1956,PI,331,392
1956,PR,2730,3898
1956,RI,868,1061
1956,SC,2514,3501
1956,SD,440,627
1956,TN,5812,7091
1956,TX,10870,14981
1956,UT,853,1165
1956,VA,5718,6829
1956,VI,170,196
1956,VT,336,440
1956,WA,3245,4111
1956,WI,4067,5097
1956,WV,2231,2701
1956,WY,368,479
1956,unassigned,323,354
1957,AK,426,564
1957,AL,4652,5760
1957,AR,2567,3192
1957,AZ,1982,2637
1957,CA,18094,23956
1957,CO,2553,3145
1957,CT,2738,3429
1957,DC,1018,1306
1957,DE,585,715
1957,FL,8036,10321
1957,GA,5849,7563
1957,HI,632,800
1957,IA,2324,2934
1957,ID,645,868
1957,IL,11558,14769
1957,IN,4596,5930
1957,KS,2084,2624
1957,KY,3789,4664
1957,LA,4855,6266
1957,MA,5054,6258
1957,MD,4635,5679
1957,ME,879,1098
1957,MI,10165,12514
1957,MN,1943,2713
1957,MO,5129,6423
1957,MS,3476,4373
1957,MT,546,801
1957,NC,6838,8236
1957,ND,491,657
1957,NE,1074,1401
1957,NH,493,674
1957,NJ,5700,7730
1957,NM,1142,1677
1957,NV,562,746
1957,NY,14793,19716
1957,OH,8615,11133
1957,OK,2974,3731
1957,OR,1784,2290
1957,PA,11241,13787
1957,PI,324,386
1957,PR,2593,3656
1957,RI,826,1044
1957,SC,2442,3318
1957,SD,422,591
1957,TN,5523,6666
1957,TX,10197,14109
1957,UT,826,1129
1957,VA,5420,6492
1957,VI,142,168
1957,VT,326,432
1957,WA,3097,3814
1957,WI,3750,4675
1957,WV,2117,2529
1957,WY,371,475
1957,unassigned,367,398
1958,AK,398,516
1958,AL,4164,5111
1958,AR,2327,2848
1958,AZ,1949,2449
1958,CA,16665,21992
1958,CO,2318,2874
1958,CT,2490,3124
1958,DC,967,1186
1958,DE,581,706
1958,FL,7408,9454
1958,GA,5360,6724
1958,HI,527,656
1958,IA,2047,2560
1958,ID,632,851
1958,IL,10283,13119
1958,IN,4188,5423
1958,KS,1760,2263
1958,KY,3353,4194
1958,LA,4555,5826
1958,MA,4509,5515
1958,MD,4347,5222
1958,ME,825,1031
1958,MI,9202,11267
1958,MN,1789,2480
1958,MO,4495,5583
1958,MS,3044,3756
1958,MT,472,676
1958,NC,6050,7283
1958,ND,410,570
1958,NE,924,1238
1958,NH,436,592
1958,NJ,5318,7095
1958,NM,1115,1600
1958,NV,546,702
1958,NY,13539,17774
1958,OH,7598,9923
1958,OK,2790,3432
1958,OR,1619,2099
1958,PA,10091,12442
1958,PI,298,342
1958,PR,2422,3341
1958,RI,795,951
1958,SC,2291,3045
1958,SD,400,562
1958,TN,5013,6040
1958,TX,9260,12605
1958,UT,723,975
1958,VA,5052,6062
1958,VI,130,157
1958,VT,276,348
1958,WA,2877,3566
1958,WI,3491,4390
1958,WV,2143,2534
1958,WY,350,432
1958,unassigned,327,345
1959,AK,368,468
1959,AL,4140,5040
1959,AR,2218,2680
1959,AZ,1871,2362
1959,CA,15656,20511
1959,CO,2253,2770
1959,CT,2414,3013
1959,DC,945,1157
1959,DE,564,699
1959,FL,6944,8834
1959,GA,5114,6370
1959,HI,564,687
1959,IA,2042,2532
1959,ID,588,768
1959,IL,9658,12298
1959,IN,3993,4985
1959,KS,1796,2248
1959,KY,3246,3944
1959,LA,4209,5390
1959,MA,4217,5126
1959,MD,4072,4926
1959,ME,786,967
1959,MI,8334,10178
1959,MN,1692,2416
1959,MO,4428,5444
1959,MS,2932,3646
1959,MT,430,611
1959,NC,5831,6943
1959,ND,386,533
1959,NE,890,1163
1959,NH,411,536
1959,NJ,4867,6414
1959,NM,1111,1522
1959,NV,478,668
1959,NY,12601,16398
1959,OH,6970,8874
1959,OK,2643,3223
1959,OR,1479,1863
1959,PA,9154,11176
1959,PI,279,327
1959,PR,2284,3061
1959,RI,757,898
1959,SC,2154,2919
1959,SD,358,503
1959,TN,4625,5559
1959,TX,8881,11991
1959,UT,735,982
1959,VA,4780,5609
1959,VI,125,165
1959,VT,300,377
1959,WA,2712,3329
1959,WI,3410,4190
1959,WV,1788,2093
1959,WY,311,410
1959,unassigned,351,374
1960,AK,356,451
1960,AL,3672,4401
1960,AR,2083,2525
1960,AZ,1776,2209
1960,CA,14815,19029
1960,CO,2203,2667
1960,CT,2245,2701
1960,DC,836,1004
1960,DE,503,618
1960,FL,6585,8240
1960,GA,4472,5597
1960,HI,486,606
1960,IA,1911,2344
1960,ID,520,682
1960,IL,9265,11476
1960,IN,3667,4588
1960,KS,1601,1986
1960,KY,3019,3674
1960,LA,3984,4949
1960,MA,3969,4723
1960,MD,3766,4394
1960,ME,701,844
1960,MI,7745,9238
1960,MN,1656,2167
1960,MO,4024,4876
1960,MS,2616,3228
1960,MT,457,615
1960,NC,5393,6325
1960,ND,345,460
1960,NE,768,1001
1960,NH,383,502
1960,NJ,4707,5996
1960,NM,983,1406
1960,NV,468,603
1960,NY,11191,14354
1960,OH,6565,8258
1960,OK,2530,3061
1960,OR,1389,1758
1960,PA,8539,10223
1960,PI,280,315
1960,PR,2301,3089
1960,RI,699,817
1960,SC,1987,2562
1960,SD,356,467
1960,TN,4478,5251
1960,TX,8386,11154
1960,UT,692,883
1960,VA,4313,4999
1960,VI,122,148
1960,VT,254,332
1960,WA,2668,3192
1960,WI,3017,3762
1960,WV,1696,1963
1960,WY,341,427
1960,unassigned,323,342
1961,AK,401,487
1961,AL,3448,4091
1961,AR,1912,2312
1961,AZ,1674,2064
1961,CA,13947,17498
1961,CO,1960,2328
1961,CT,1920,2343
1961,DC,851,1005
1961,DE,445,538
1961,FL,6016,7369
1961,GA,4372,5236
1961,HI,440,507
1961,IA,1670,2015
1961,ID,488,629
1961,IL,8260,10047
1961,IN,3328,4041
1961,KS,1470,1812
1961,KY,2890,3433
1961,LA,3667,4499
1961,MA,3591,4253
1961,MD,3461,4014
1961,ME,681,827
1961,MI,7101,8318
1961,MN,1560,1992
1961,MO,3751,4474
1961,MS,2509,3023
1961,MT,397,528
1961,NC,4999,5812
1961,ND,340,436
1961,NE,745,990
1961,NH,371,467
1961,NJ,4194,5316
1961,NM,950,1255
1961,NV,449,580
1961,NY,10417,13164
1961,OH,6057,7430
1961,OK,2301,2748
1961,OR,1356,1676
1961,PA,8024,9425
1961,PI,256,279
1961,PR,2026,2657
1961,RI,624,735
1961,SC,1855,2381
1961,SD,345,449
1961,TN,4105,4762
1961,TX,7780,10190
1961,UT,670,884
1961,VA,4205,4777
1961,VI,105,128
1961,VT,255,298
1961,WA,2424,2864
1961,WI,2882,3440
1961,WV,1547,1767
1961,WY,295,363
1961,unassigned,337,366
1962,AK,345,408
1962,AL,3252,3753
1962,AR,1798,2078
1962,AZ,1663,2004
1962,CA,12896,15728
1962,CO,1807,2076
1962,CT,1821,2163
1962,DC,716,842
1962,DE,417,483
1962,FL,5569,6686
1962,GA,3975,4756
1962,HI,374,458
1962,IA,1561,1830
1962,ID,466,557
1962,IL,7479,8879
1962,IN,3039,3600
1962,KS,1400,1626
1962,KY,2629,3063
1962,LA,3365,4080
1962,MA,3196,3707
1962,MD,3049,3501
1962,ME,692,794
1962,MI,6490,7429
1962,MN,1469,1769
1962,MO,3369,3949
1962,MS,2363,2799
1962,MT,379,476
1962,NC,4688,5296
1962,ND,296,376
1962,NE,679,868
1962,NH,333,408
1962,NJ,3769,4690
1962,NM,899,1146
1962,NV,429,527
1962,NY,9470,11641
1962,OH,5288,6346
1962,OK,2262,2609
1962,OR,1233,1441
1962,PA,6956,8059
1962,PI,201,218
1962,PR,2007,2574
1962,RI,549,613
1962,SC,1728,2180
1962,SD,301,383
1962,TN,3777,4289
1962,TX,7252,9189
1962,UT,607,752
1962,VA,3678,4124
1962,VI,121,146
1962,VT,221,273
1962,WA,2121,2452
1962,WI,2653,3100
1962,WV,1399,1581
1962,WY,306,359
1962,unassigned,347,371
1963,AK,377,408
1963,AL,2984,3402
1963,AR,1584,1815
1963,AZ,1443,1655
1963,CA,11851,14132
1963,CO,1702,1909
1963,CT,1731,1981
1963,DC,667,754
1963,DE,398,443
1963,FL,5031,5963
1963,GA,3605,4176
1963,HI,410,465
1963,IA,1383,1578
1963,ID,404,477
1963,IL,6827,7960
1963,IN,2802,3236
1963,KS,1222,1404
1963,KY,2354,2704
1963,LA,3073,3584
1963,MA,2999,3367
1963,MD,2924,3247
1963,ME,584,678
1963,MI,5794,6499
1963,MN,1249,1481
1963,MO,2965,3384
1963,MS,2126,2444
1963,MT,314,369
1963,NC,4108,4602
1963,ND,243,289
1963,NE,612,743
1963,NH,303,347
1963,NJ,3512,4225
1963,NM,826,1010
1963,NV,413,470
1963,NY,8696,10601
1963,OH,4735,5563
1963,OK,1873,2105
1963,OR,1110,1278
1963,PA,6527,7382
1963,PI,218,245
1963,PR,1791,2274
1963,RI,490,536
1963,SC,1559,1861
1963,SD,260,314
1963,TN,3467,3855
1963,TX,6564,8104
1963,UT,524,617
1963,VA,3392,3779
1963,VI,116,137
1963,VT,209,240
1963,WA,1965,2191
1963,WI,2388,2718
1963,WV,1280,1413
1963,WY,229,272
1963,unassigned,361,388
1964,AK,275,303
1964,AL,2763,3090
1964,AR,1605,1805
1964,AZ,1366,1534
1964,CA,10689,12514
1964,CO,1444,1594
1964,CT,1475,1663
1964,DC,648,744
1964,DE,364,412
1964,FL,4663,5364
1964,GA,3395,3904
1964,HI,359,399
1964,IA,1193,1335
1964,ID,377,429
1964,IL,6085,6959
1964,IN,2475,2746
1964,KS,1120,1235
1964,KY,2238,2529
1964,LA,2946,3396
1964,MA,2694,3002
1964,MD,2665,2980
1964,ME,533,587
1964,MI,5260,5845
1964,MN,1092,1255
1964,MO,2724,3023
1964,MS,1933,2238
1964,MT,318,366
1964,NC,3796,4164
1964,ND,230,276
1964,NE,533,597
1964,NH,298,333
1964,NJ,3175,3784
1964,NM,813,999
1964,NV,386,430
1964,NY,7692,9250
1964,OH,4285,4914
1964,OK,1776,1958
1964,OR,955,1067
1964,PA,5811,6551
1964,PI,180,195
1964,PR,1672,2066
1964,RI,460,508
1964,SC,1396,1708
1964,SD,228,274
1964,TN,3201,3545
1964,TX,6069,7271
1964,UT,530,616
1964,VA,3193,3478
1964,VI,115,127
1964,VT,185,215
1964,WA,1808,1979
1964,WI,2173,2397
1964,WV,1260,1374
1964,WY,229,263
1964,unassigned,363,392
1965,AK,223,249
1965,AL,2289,2556
1965,AR,1324,1468
1965,AZ,1140,1297
1965,CA,9224,10647
1965,CO,1230,1376
1965,CT,1298,1448
1965,DC,540,609
1965,DE,286,323
1965,FL,3965,4518
1965,GA,2972,3381
1965,HI,330,371
1965,IA,1075,1161
1965,ID,320,361
1965,IL,5259,5986
1965,IN,2128,2360
1965,KS,949,1021
1965,KY,1863,2087
1965,LA,2460,2769
1965,MA,2260,2488
1965,MD,2235,2417
1965,ME,466,507
1965,MI,4498,4974
1965,MN,940,1060
1965,MO,2268,2473
1965,MS,1623,1824
1965,MT,240,272
1965,NC,3332,3649
1965,ND,190,217
1965,NE,469,521
1965,NH,254,282
1965,NJ,2638,3094
1965,NM,710,826
1965,NV,323,360
1965,NY,6793,8008
1965,OH,3726,4206
1965,OK,1489,1637
1965,OR,870,966
1965,PA,5012,5537
1965,PI,176,185
1965,PR,1547,1888
1965,RI,379,417
1965,SC,1232,1451
1965,SD,195,229
1965,TN,2766,3023
1965,TX,5185,6143
1965,UT,501,551
1965,VA,2725,2940
1965,VI,111,122
1965,VT,173,196
1965,WA,1553,1684
1965,WI,1875,2034
1965,WV,1033,1116
1965,WY,202,218
1965,unassigned,377,406
1966,AK,255,278
1966,AL,2083,2317
1966,AR,1168,1269
1966,AZ,1097,1219
1966,CA,8221,9457
1966,CO,1072,1162
1966,CT,1116,1243
1966,DC,500,564
1966,DE,269,289
1966,FL,3616,4089
1966,GA,2566,2874
1966,HI,297,323
1966,IA,968,1056
1966,ID,297,336
1966,IL,4587,5169
1966,IN,1808,2026
1966,KS,786,853
1966,KY,1708,1904
1966,LA,2194,2511
1966,MA,2022,2214
1966,MD,1973,2122
1966,ME,427,450
1966,MI,3961,4308
1966,MN,811,901
1966,MO,2016,2187
1966,MS,1460,1661
1966,MT,220,246
1966,NC,2825,3067
1966,ND,187,200
1966,NE,388,434
1966,NH,179,196
1966,NJ,2294,2702
1966,NM,599,687
1966,NV,286,313
1966,NY,5777,6822
1966,OH,3310,3731
1966,OK,1256,1359
1966,OR,797,872
1966,PA,4587,5063
1966,PI,147,158
1966,PR,1373,1639
1966,RI,346,380
1966,SC,1120,1307
1966,SD,178,205
1966,TN,2389,2572
1966,TX,4629,5370
1966,UT,422,469
1966,VA,2289,2455
1966,VI,92,100
1966,VT,130,153
1966,WA,1374,1495
1966,WI,1631,1755
1966,WV,903,981
1966,WY,175,185
1966,unassigned,339,374
1967,AK,214,230
1967,AL,1884,2048
1967,AR,1037,1136
1967,AZ,1025,1129
1967,CA,7592,8601
1967,CO,1002,1088
1967,CT,970,1068
1967,DC,405,464
1967,DE,231,252
1967,FL,3248,3630
1967,GA,2266,2516
1967,HI,229,259
1967,IA,838,930
1967,ID,261,285
1967,IL,4022,4526
1967,IN,1704,1853
1967,KS,729,790
1967,KY,1427,1562
1967,LA,2118,2390
1967,MA,1686,1877
1967,MD,1763,1881
1967,ME,392,427
1967,MI,3654,3946
1967,MN,754,820
1967,MO,1809,1945
1967,MS,1382,1532
1967,MT,197,219
1967,NC,2640,2811
1967,ND,163,181
1967,NE,396,427
1967,NH,181,203
1967,NJ,2115,2448
1967,NM,580,651
1967,NV,252,281
1967,NY,5147,6006
1967,OH,2907,3232
1967,OK,1238,1328
1967,OR,686,748
1967,PA,3991,4362
1967,PI,121,136
1967,PR,1249,1456
1967,RI,271,297
1967,SC,1040,1176
1967,SD,182,205
1967,TN,2216,2400
1967,TX,4260,4914
1967,UT,373,412
1967,VA,2033,2202
1967,VI,87,97
1967,VT,134,148
1967,WA,1248,1334
1967,WI,1491,1616
1967,WV,821,884
1967,WY,187,202
1967,unassigned,308,324
1968,AK,180,197
1968,AL,1677,1805
1968,AR,939,1022
1968,AZ,908,1008
1968,CA,6989,7924
1968,CO,953,1012
1968,CT,884,978
1968,DC,363,404
1968,DE,190,205
1968,FL,2942,3224
1968,GA,2174,2398
1968,HI,247,274
1968,IA,770,833
1968,ID,272,296
1968,IL,3775,4241
1968,IN,1549,1699
1968,KS,700,756
1968,KY,1367,1495
1968,LA,1787,2023
1968,MA,1586,1741
1968,MD,1543,1655
1968,ME,320,349
1968,MI,3338,3619
1968,MN,680,733
1968,MO,1678,1805
1968,MS,1262,1379
1968,MT,170,187
1968,NC,2340,2514
1968,ND,126,146
1968,NE,327,358
1968,NH,200,212
1968,NJ,1816,2097
1968,NM,523,597
1968,NV,235,252
1968,NY,4504,5247
1968,OH,2674,2983
1968,OK,1166,1233
1968,OR,665,719
1968,PA,3707,4039
1968,PI,112,124
1968,PR,1107,1281
1968,RI,276,302
1968,SC,929,1050
1968,SD,155,184
1968,TN,1942,2092
1968,TX,3861,4432
1968,UT,376,408
1968,VA,1973,2112
1968,VI,69,77
1968,VT,114,124
1968,WA,1159,1242
1968,WI,1337,1449
1968,WV,756,812
1968,WY,150,164
1968,unassigned,332,360
1969,AK,174,187
1969,AL,1589,1747
1969,AR,963,1034
1969,AZ,916,1009
1969,CA,6698,7612
1969,CO,1008,1070
1969,CT,853,941
1969,DC,320,358
1969,DE,186,200
1969,FL,2775,3052
1969,GA,2011,2227
1969,HI,229,248
1969,IA,730,796
1969,ID,272,297
1969,IL,3542,3920
1969,IN,1469,1598
1969,KS,726,760
1969,KY,1270,1407
1969,LA,1782,1982
1969,MA,1436,1566
1969,MD,1477,1593
1969,ME,323,346
1969,MI,3247,3529
1969,MN,643,695
1969,MO,1645,1758
1969,MS,1248,1356
1969,MT,189,208
1969,NC,2187,2345
1969,ND,133,149
1969,NE,315,356
1969,NH,168,183
1969,NJ,1595,1840
1969,NM,477,538
1969,NV,227,251
1969,NY,4309,4909
1969,OH,2595,2883
1969,OK,1097,1164
1969,OR,618,670
1969,PA,3321,3597
1969,PI,135,146
1969,PR,1109,1286
1969,RI,222,241
1969,SC,918,1016
1969,SD,163,186
1969,TN,1862,2011
1969,TX,3679,4190
1969,UT,393,426
1969,VA,1800,1925
1969,VI,65,72
1969,VT,112,127
1969,WA,1150,1227
1969,WI,1181,1286
1969,WV,737,791
1969,WY,162,170
1969,unassigned,334,351
1970,AK,195,207
1970,AL,1617,1759
1970,AR,950,1055
1970,AZ,891,971
1970,CA,6166,6937
1970,CO,963,1003
1970,CT,740,811
1970,DC,367,403
1970,DE,181,199
1970,FL,2703,2987
1970,GA,1962,2153
1970,HI,215,235
1970,IA,737,797
1970,ID,244,269
1970,IL,3553,3942
1970,IN,1530,1665
1970,KS,681,728
1970,KY,1338,1441
1970,LA,1740,1903
1970,MA,1317,1446
1970,MD,1316,1411
1970,ME,305,324
1970,MI,3086,3334
1970,MN,644,699
1970,MO,1535,1649
1970,MS,1186,1307
1970,MT,196,212
1970,NC,2229,2379
1970,ND,152,164
1970,NE,312,345
1970,NH,172,191
1970,NJ,1604,1854
1970,NM,494,564
1970,NV,194,215
1970,NY,4047,4594
1970,OH,2536,2802
1970,OK,1050,1123
1970,OR,646,692
1970,PA,3257,3507
1970,PI,109,124
1970,PR,1020,1161
1970,RI,226,243
1970,SC,873,988
1970,SD,169,181
1970,TN,1805,1956
1970,TX,3607,4120
1970,UT,347,382
1970,VA,1768,1876
1970,VI,80,88
1970,VT,119,128
1970,WA,1129,1205
1970,WI,1272,1363
1970,WV,720,773
1970,WY,166,170
1970,unassigned,331,351
1971,AK,182,197
1971,AL,1496,1623
1971,AR,842,894
1971,AZ,747,811
1971,CA,5313,5968
1971,CO,826,863
1971,CT,683,758
1971,DC,258,280
1971,DE,184,192
1971,FL,2474,2707
1971,GA,1799,1993
1971,HI,211,229
1971,IA,708,765
1971,ID,218,239
1971,IL,3270,3638
1971,IN,1371,1501
1971,KS,593,616
1971,KY,1201,1305
1971,LA,1544,1719
1971,MA,1161,1263
1971,MD,1206,1273
1971,ME,289,315
1971,MI,2940,3136
1971,MN,596,645
1971,MO,1489,1595
1971,MS,1075,1171
1971,MT,191,210
1971,NC,1984,2122
1971,ND,118,131
1971,NE,278,298
